,household_size,empl_agriculture,empl_professional,empl_social,empl_services,empl_manufacturing,empl_retail,prc_fam_poverty,avg_income,prc_public_transp,population,pop_65_plus,health_ins,county,state,area,domestic_passengers,intl_passengers,deaths,cases_march1,cases_march15,cases_april1,ten_plus,order,density,death_prc
491,2.42,0.4019312305467735,5.7936916403205645,21.748400852878465,9.555669926230914,27.12545646153469,9.54096512511335,10.2,27197.0,0.6,90382,19.9674713991724,97.71857228209156,Burke County,NC,507.1,0,0,5,0,0,6,13,22,178.23309012029185,5.5320749706800024e-05
492,2.48,0.34254759818370106,6.958495977057277,18.327624206696946,7.970206325181231,25.793303061685123,10.42645848270002,10.4,26528.0,0.3,158652,17.661296422358372,99.02806141744196,Catawba County,NC,398.72,145000,0,1,0,0,16,20,22,397.90329052969497,6.303103648236392e-06
493,2.78,0.5004253615573238,5.284491818045338,18.866036130711105,12.880948806485513,21.9711754991743,12.26292348496222,16.2,21160.0,0.0,97645,18.53346305494393,99.75113933125095,Cleveland County,NC,464.25,0,0,1,0,0,6,13,22,210.32848680667743,1.0241179783911107e-05
494,2.87,1.1611883435334172,11.318039962712277,21.961253191748067,9.118266931463543,10.031208203299153,10.11328172496251,7.5,26835.0,0.2,202675,13.517207351671395,99.30085111631924,Johnston County,NC,791.3,0,0,9,0,2,17,18,22,256.1291545557943,4.440606882940669e-05
495,2.39,3.8989424206815513,10.843713278495887,26.904817861339602,15.337250293772032,8.430082256169213,10.291421856639248,7.2,34399.0,0.0,98682,23.89898867067956,96.33367787438438,Moore County,NC,697.84,0,0,4,0,0,8,14,22,141.41063854178608,4.0534241300338463e-05
496,2.49,0.3795588316189009,13.95153748831069,39.57588426206062,11.287749601188185,7.549920237636834,6.973705924418285,5.2,45370.0,6.4,146027,14.21175536031008,99.58432344703377,Orange County,NC,397.96,6066000,178000,2,0,0,34,22,22,366.9388883304855,1.3696097297075198e-05
497,3.01,0.8834447549715005,11.91800953100976,20.071185260064045,9.551396947018802,10.356690819819743,11.613900663433032,4.2,37302.0,0.6,235908,12.627804059209526,99.56974752869765,Union County,NC,631.52,20860000,1549800,3,0,0,47,25,22,373.5558652140867,1.2716821811892771e-05
498,2.15,2.4822229802419247,5.263572197003491,36.92109889533207,9.14696544304794,6.2081813649602475,14.360683267298155,5.6,30274.0,1.5,70770,12.523668220997596,97.28981206726013,Grand Forks County,ND,1436.38,0,0,0,0,0,5,12,0,49.269691864269895,0.0
499,2.49,1.6443320114863942,7.3191576644332015,37.57349924791468,17.701353753589498,6.184192533843841,12.395733625051276,19.3,19920.0,2.1,65818,13.122550062292989,98.79364307636207,Athens County,OH,503.6,0,0,1,0,0,3,0,29,130.69499602859412,1.5193412136497615e-05
500,2.59,0.7668180834955657,10.022171749945922,23.1635301752109,11.491455764654985,15.427211767250705,11.6044776119403,7.8,30979.0,0.7,382378,14.716327822207345,99.10951989915738,Butler County,OH,467.06,4102999,136900,2,0,4,41,27,29,818.6913886866784,5.230426436667381e-06
501,2.38,1.0227932034811438,7.746373808537091,22.208039784500624,7.965188561956072,20.014919187733113,12.722751761292994,10.3,26272.0,0.9,134585,19.286696139985878,98.80001486049707,Clark County,OH,397.47,854000,0,0,0,0,6,10,29,338.6041713840038,0.0
502,2.29,0.36411659277426656,8.303933591170644,28.342609187812474,10.083954343929818,12.745024054334495,13.082728044524105,12.8,29303.0,1.2,229642,20.96306424782923,98.02692887189626,Mahoning County,OH,411.62,0,0,42,0,0,177,26,29,557.898061318692,0.0001828933731634457
503,2.56,0.697791945265122,6.097418752915566,19.936635048981493,9.386176333385166,28.24405224692893,10.268620743274765,4.0,30792.0,0.7,106222,19.333094839110547,99.0303326994408,Miami County,OH,406.58,854000,0,22,0,0,60,26,29,261.2573171331595,0.00020711340400293723
504,2.5,1.4565785117887224,5.326074962298157,31.90495457387722,7.849339757972561,11.865965351086915,12.292639864641187,17.2,20997.0,0.0,75502,17.914757224974178,96.37625493364416,Scioto County,OH,610.21,0,0,0,0,0,0,0,29,123.731174513692,0.0
505,2.44,2.916396182373172,11.216695901990304,24.23999668512866,9.745031145978649,6.6504606289968375,11.644176185411803,7.1,31021.0,1.0,281669,13.245334062321374,98.17054769960484,Cleveland County,OK,538.77,2073000,0,21,0,0,87,27,0,522.8000816675019,7.455559539743458e-05
506,2.41,1.7877840609743247,7.551543676021215,27.445470829967327,7.288117733834428,13.34691440413052,9.342840082891362,9.6,24361.0,0.5,68362,16.558906995114242,95.23858283841899,Muskogee County,OK,810.45,0,0,3,0,0,13,15,0,84.35066938120796,4.388402913899535e-05
507,2.6,2.5694551331383715,11.554371248268433,22.09096506079729,7.977239495151608,10.73764814529783,10.381714637525011,4.8,42204.0,2.4,416075,17.94123655590939,99.6063209757856,Clackamas County,OR,1870.32,9361000,436300,3,0,1,56,27,29,222.46193164806024,7.21023853872499e-06
508,2.38,1.6036398896099051,11.366130699314857,23.34175111082697,13.97883834670588,7.526984837345097,12.983622627838335,7.1,38079.0,0.1,191996,20.18167045146774,99.60415841996708,Deschutes County,OR,3018.19,429000,0,0,0,3,27,25,29,63.612960085349165,0.0
509,2.49,5.228498889241512,9.885750555379245,26.40431609013012,12.638844811171058,7.632497619803237,10.326086956521738,13.8,23892.0,0.1,67653,21.595494656556244,98.93131125005544,Klamath County,OR,5941.05,0,0,0,0,1,5,13,29,11.38738101850683,0.0
510,2.3,2.733281380783329,5.336681386555835,26.59393309666061,4.854677172626778,14.385083845643205,13.568274309464025,11.6,24968.0,0.4,79388,20.490502342923364,93.06318335264777,Clearfield County,PA,1144.72,151000,0,0,0,0,4,0,20,69.35145712488644,0.0
511,2.52,0.16704238367941304,12.273204609417665,31.449894285834304,9.269662134726053,6.47516767246811,9.167448438090704,19.2,28379.0,26.4,1584138,13.619709899011324,99.1343557190093,Philadelphia County,PA,134.1,13748000,1914800,264,0,4,1675,31,20,11813.109619686802,0.00016665214772955387
512,2.45,0.3294339115234637,15.287462302387675,23.57901611632955,12.498799439097946,6.237153998348028,10.91982174071726,10.3,40020.0,1.0,405905,16.284105886845442,98.10054076692822,Charleston County,SC,916.09,2189000,0,3,0,1,190,25,14,443.08419478435525,7.390891957477735e-06
513,2.44,0.9114542550192628,6.655808563284994,29.520468568922855,9.866257399693053,19.685532621292325,10.08237541892442,12.5,24900.0,0.0,70741,18.36982796398129,98.57508375623756,Greenwood County,SC,454.73,0,0,0,0,0,6,12,14,155.56703978184856,0.0
514,2.58,0.5998257712283128,10.237602824900083,16.162046057575292,21.373614316019076,2.8042852297891296,16.122811334180092,10.2,27525.0,0.3,344147,24.184723388551983,99.35579853957756,Horry County,SC,1133.9,1247000,0,9,0,0,42,25,14,303.50736396507625,2.615161544340064e-05
515,2.62,1.0194061257891045,11.299976619125555,19.46925415010521,8.943184475099367,12.733224222585926,11.035772737900395,11.9,32823.0,0.5,95380,20.58607674564898,98.00272593835186,Lancaster County,SC,549.16,20715000,1549800,2,0,2,17,18,14,173.68344380508415,2.0968756552736423e-05
516,2.46,0.2791988207751669,7.477672765108818,25.39668776554236,7.396167519292464,15.751322292551807,10.352900372843148,7.1,26859.0,0.5,124937,16.559546011189642,99.47973778784508,Pickens County,SC,496.41,0,0,0,0,0,14,19,14,251.68107008319734,0.0
517,2.51,0.9325367914906021,8.783007107355061,26.48987323327991,11.366911133776936,12.250878300710735,11.447860508038273,7.4,29943.0,0.3,131349,20.683827056163352,99.16558177070247,Blount County,TN,558.71,1064000,0,3,0,0,28,16,21,235.09334001539258,2.2839915035516067e-05
518,2.45,0.515004923155957,13.122565178303866,25.878248212680337,9.085149193030523,8.014041696990454,14.559270516717325,8.0,31796.0,1.0,465289,15.74870671776036,99.15235477305502,Knox County,TN,508.22,1064000,0,4,0,1,78,24,21,915.5267403880209,8.596807575506835e-06
519,2.27,1.3814799617015456,5.700998495417862,26.08671864314047,8.08370947886746,13.330597729448776,11.590753658870197,6.6,25315.0,0.0,78843,16.743401443374804,98.81663559225296,Putnam County,TN,401.1,0,0,0,0,0,31,21,21,196.56694091249065,0.0
520,2.4,0.6345889983784458,10.019333915429712,27.320069851565428,7.353124610203317,14.338281152550831,12.434514157415492,15.5,28121.0,0.2,157668,22.072329198061748,98.9059289139204,Sullivan County,TN,413.36,198999,0,1,0,1,17,16,21,381.43023030772207,6.342441078722378e-06
521,2.85,0.6950377881519708,13.03930947931826,20.730109284145172,9.556876122618133,8.555442154404073,12.183829185194972,4.3,40968.0,0.9,859064,10.14336533715765,99.63902573032976,Denton County,TX,878.43,36450000,4138700,14,0,0,206,27,19,977.9538494814612,1.6296806757121704e-05
522,3.26,2.3895232355480265,7.549720652191618,21.59040933005392,10.849771146547651,7.505741696936133,13.027543856791489,9.8,28069.0,0.0,128622,11.681516381334452,99.15177807840028,Kaufman County,TX,780.7,0,0,0,0,0,4,12,19,164.75214551043933,0.0
523,2.47,0.8516232281664381,5.896585886297821,18.1832037799116,11.187319006249046,17.35634811766499,11.955113549763755,16.2,21674.0,0.3,119648,11.398435410537575,94.33337790853169,Potter County,TX,908.37,354000,0,2,0,0,16,15,19,131.71725178066205,1.671569938486226e-05
524,2.71,2.547317099893177,8.580076145607931,26.993344106932536,9.649675422498564,7.817250540962503,10.08792352570599,4.4,34515.0,0.1,136271,15.130878910406473,99.40779769723564,Randall County,TX,911.54,354000,0,2,0,0,17,16,19,149.49535950150295,1.4676636995398874e-05
525,2.52,0.5772114049158534,20.420145343445746,19.71112530032124,10.10934029139478,7.632583774937104,9.089132937010762,8.4,44782.0,2.7,1248743,9.884660014110187,99.35118755420451,Travis County,TX,990.2,7499000,205100,17,0,3,244,30,19,1261.1017976166431,1.361368992659018e-05
526,3.34,0.9845739975521974,13.103013705270044,22.010227451740732,7.149521951455957,9.868763859772429,11.48346521575803,4.1,30997.0,1.8,351713,10.142644713161014,98.9016612977058,Davis County,UT,298.78,11732000,485100,2,0,2,84,27,20,1177.1637994511013,5.686454580865649e-06
527,2.13,0.2850184307530279,27.95352817272249,14.647182727751447,6.652843601895735,2.946945760926804,4.61361242759347,4.0,71061.0,28.9,237521,10.456759612834231,97.72146462839079,Arlington County,VA,25.97,18891000,4032700,16,0,7,119,30,22,9145.976126299576,6.736246479258677e-05
528,2.8,4.460195116692717,16.396270144990027,18.487576133239912,7.826227564275317,3.05880450600981,8.564652616827468,2.8,44139.0,1.1,70675,16.884329678103995,99.59957552175452,Fauquier County,VA,647.45,7727000,3850300,0,0,0,7,12,22,109.15900841763842,0.0
529,2.56,2.5001914388544297,6.206447660617199,20.786430813998013,10.99241902136458,12.045332720728998,13.400719810092655,9.2,24965.0,0.5,73901,22.072773034194395,95.69288642914171,Grays Harbor County,WA,1902.03,0,0,0,0,1,2,4,29,38.853750992360794,0.0
530,2.21,4.561918994908687,6.233693862559843,18.52123913979584,9.30114744547734,27.500696572861518,8.472858988322905,7.7,29715.0,0.1,79074,20.159597339201255,99.44608847408756,Manitowoc County,WI,589.08,0,0,0,0,0,0,0,27,134.23304135261762,0.0
531,2.29,0.6702412868632708,8.255327850229474,21.92257009133457,8.618848548189211,25.481664924796647,10.490980142681872,5.6,31885.0,0.5,171020,16.370599929832768,97.28628230616305,Winnebago County,WI,434.49,347000,0,1,0,1,19,17,27,393.6109001357914,5.84726932522512e-06
532,2.57,2.0195534802276374,6.846636509557857,23.7501824018678,10.485918575806217,10.310812782722897,9.873048300014592,6.3,26128.0,0.0,81887,15.019478061230721,94.37639674185158,Elmore County,AL,618.49,168000,0,0,0,1,14,21,17,132.39826027906676,0.0
533,2.57,0.9493430988937938,9.994926729139818,22.963256690011487,9.382052283846589,11.7210050907649,11.746663012356622,15.1,24663.0,0.3,413757,16.086253525620112,99.01246383746978,Mobile County,AL,1229.44,297000,0,22,0,0,56,22,17,336.54102680895363,5.317130586310322e-05
534,2.81,0.9150597115235486,9.160936772992814,20.29933309207465,7.090420307087836,9.864033500491132,7.356666494339037,9.0,25437.0,0.7,88690,16.642237005299357,97.85883414139136,St. Clair County,AL,631.9,1452000,0,0,0,0,18,19,17,140.35448646937806,0.0
535,2.4,1.8628242074927952,11.465129682997118,20.638616714697406,9.390201729106627,3.1262247838616717,15.167723342939482,9.9,26657.0,0.2,126770,22.404354342510057,93.85659067602744,Cochise County,AZ,6165.69,0,0,0,0,0,4,7,21,20.560553644442066,0.0
536,2.7,1.2312649658556774,8.667632364679102,26.487716912525507,19.36175244627073,7.343246519052827,10.15904455021137,7.7,27143.0,2.3,142854,12.469374326235178,99.50018900415807,Coconino County,AZ,18618.89,0,0,26,0,0,117,26,21,7.672530424746051,0.00018200400408808993
537,2.74,1.7866997792494481,9.014555739514348,29.089059050772622,9.07664183222958,8.942121964679913,13.569260485651212,10.8,27203.0,0.3,124806,12.595548290947551,98.51769946957678,Faulkner County,AR,647.88,1029000,0,2,0,0,36,24,0,192.6375254676792,1.602487059916991e-05
538,2.43,3.1248951658894963,7.974101781341206,21.96316548693348,7.177362541514308,20.230467308530983,9.914790834982725,11.1,26958.0,0.2,127753,15.786713423559526,99.12095997745651,Sebastian County,AR,531.91,0,0,0,0,0,8,5,0,240.17784963621668,0.0
539,2.88,0.5400268974935483,15.870732792267926,23.601771703629083,8.48482645577924,5.935795648283253,9.843374891172463,5.5,48968.0,11.2,1150215,15.759401503197227,99.56503784075151,Contra Costa County,CA,715.94,27189000,7242400,16,0,29,249,36,35,1606.5801603486325,1.3910442830253475e-05
540,3.16,11.047609857303113,8.64383677309627,24.08091383906493,7.869679022472045,6.215939109561777,10.811188979892163,17.2,23834.0,1.1,994400,12.222445695897026,98.83557924376508,Fresno County,CA,5957.99,738000,0,7,0,1,68,23,33,166.9019249780547,7.0394207562349155e-06
541,2.37,6.791248150743594,9.586545199719687,20.626021957486568,14.297282566378572,3.7218718367982566,14.111967608814142,11.5,27406.0,2.3,136373,17.815843312092568,99.29971475292031,Humboldt County,CA,3567.99,0,0,0,1,1,27,21,33,38.22123940930328,0.0
542,3.35,18.483788669809247,6.682210620575464,22.60800513626303,6.773446871779276,6.111139270447903,6.923817730244818,17.8,21901.0,0.1,157672,14.01580496220001,94.70356182454715,Madera County,CA,2137.07,738000,0,2,0,1,23,20,33,73.77952055852171,1.268456035313816e-05
543,2.87,4.308156486168932,10.307663296537518,19.454880401514387,14.182103018610654,13.298713355285107,11.117074515151074,6.6,40470.0,2.2,139417,19.226493182323534,98.84017013707079,Napa County,CA,748.36,217000,0,2,0,0,15,18,35,186.29670212197337,1.4345452850082846e-05
544,2.44,1.0808900655713798,18.532749230139274,24.66134541925858,10.187963809534493,9.15811733294443,11.180228742588863,4.0,45923.0,5.0,326078,14.117174418390693,99.33420837959015,Boulder County,CO,726.29,0,0,15,0,0,107,30,26,448.96391248674774,4.600126350137084e-05
545,2.67,0.8051938845435856,13.71753822160259,23.02600486778989,10.476972518254213,5.122108272879794,11.532644911269168,6.8,33536.0,0.6,713856,12.803282454724762,95.61578245472477,El Paso County,CO,2126.8,835000,0,43,0,3,286,27,26,335.64792176039117,6.0236238120853504e-05
546,2.45,1.3788751867420128,15.403934959651352,20.683127801130194,9.535518872155569,7.309151982481048,10.300117226042122,3.5,43551.0,2.9,580233,16.462179848440194,98.8880329109168,Jefferson County,CO,764.21,0,0,32,0,9,304,31,26,759.2585807565982,5.515025860300948e-05
547,2.83,0.4983711026460646,10.445368110376943,24.567244355028137,10.039930963347256,4.576231374911917,12.171284428966795,7.8,29384.0,0.1,216072,16.083527712984562,99.0808619349106,Clay County,FL,604.36,0,0,9,0,3,46,23,18,357.52200675094315,4.165278240586471e-05
548,2.53,0.19845907457905893,13.494351382937277,21.16673159329957,10.102584079989613,5.175734753062373,12.070293901224947,11.3,31993.0,1.4,950181,14.06037376036776,97.95891519615736,Duval County,FL,762.19,3113000,0,14,0,4,218,30,18,1246.6458494601084,1.4734034883880018e-05
549,2.55,5.808948843120829,8.957508882405618,21.265778907536323,10.390248129639792,2.6661659782200533,14.899332736358648,13.2,25850.0,1.4,105424,35.32876764304143,98.9139095462134,Highlands County,FL,1016.62,0,0,6,0,0,17,19,18,103.70049772776456,5.69130368796479e-05
550,2.45,0.7211182714687403,13.087758479193852,25.826393466883715,12.097566225833793,2.389376959194931,11.123518411387213,11.5,30170.0,2.4,292502,13.303840657499777,98.97607537726238,Leon County,FL,666.85,380000,0,0,0,0,28,20,18,438.6323760965734,0.0
551,2.35,0.22232477099039105,14.62103438163093,21.316654303310504,11.113003950523574,7.063070367622958,12.817853261338346,8.0,34163.0,1.6,975280,24.797801656960047,98.79306455581987,Pinellas County,FL,273.8,10971000,463500,14,0,2,170,29,18,3562.016070124178,1.4354851939955705e-05
552,2.43,0.5301806880160883,14.357536792711539,13.37639781833694,18.358268076419147,5.472439745269508,9.168469484140283,5.2,36608.0,0.4,71375,20.33905429071804,97.71208406304727,Walton County,FL,1037.63,682999,0,0,0,0,18,23,18,68.78656168383719,0.0
553,2.58,0.4145739218272117,8.240270490193328,22.305620247481688,14.355761946182554,8.613457167709532,11.393417323718396,8.5,32889.0,1.6,289195,15.259945711371222,97.87202406680612,Chatham County,GA,426.44,1344000,0,5,0,0,36,20,18,678.1610543101023,1.7289372222894586e-05
554,2.95,0.3053390074269657,9.411669260327317,21.00422606887091,11.048994372616844,5.853068509517874,12.128743906126696,14.6,20536.0,4.0,289615,9.281287226145057,98.67789997065071,Clayton County,GA,141.57,45711000,6133500,13,0,2,122,27,18,2045.7370911916366,4.4887177805017006e-05
555,2.86,0.2970278649265784,8.129281378209294,18.905823602576717,11.17567341786251,8.801306922605677,10.683721016577866,1.8,44927.0,0.6,113459,17.877823707242264,99.355714399034,Fayette County,GA,194.34,45711000,6133500,5,0,5,48,28,18,583.8170217145209,4.406878255581311e-05
556,3.05,0.7033286848966228,9.149336081974171,19.360941005274967,7.792396774389133,10.160674225428972,14.71048323531195,6.6,29544.0,0.4,164044,10.284435883055766,99.49281899978054,Paulding County,GA,312.22,0,0,5,0,0,32,20,18,525.411568765614,3.0479627417034455e-05
557,2.52,1.5645117240841169,8.442901174359175,15.988451484530456,3.624517186219812,14.221060434629939,12.488783114197652,7.1,22485.0,0.0,66100,18.175491679273826,98.05143721633888,Spalding County,GA,196.47,0,0,5,0,0,16,21,18,336.4381330483025,7.5642965204236e-05
558,3.11,1.1266378630375664,12.125778463204734,18.60541775072696,20.725663091720328,2.9831769539573596,11.592479662832725,3.5,35359.0,3.3,167218,18.234879020201173,98.66641151072253,Maui County,HI,1161.52,3380000,178800,3,0,1,25,21,27,143.96480473861837,1.7940652322118432e-05
559,2.65,0.21998251369626773,14.925723315339019,21.438168269577844,8.461806864577403,12.877299087984984,9.258917613841453,4.5,46703.0,6.9,928589,15.481660885494016,99.37313493913885,DuPage County,IL,327.5,43405000,7100700,69,0,1,392,30,31,2835.3862595419846,7.430628620412259e-05
